Votes,Avg_Rating,Geek_Rating
1,4,N/A
,,
3,4.33,N/A
,,
216,7.23,5.759
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
19,7.79,N/A
,,
24,7.79,N/A
,,
10,7.5,N/A
,,
19,7.55,N/A
,,
63,7.22,5.586
,,
12,6.66,N/A
,,
9,7.56,N/A
,,
14,6.79,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
14,7.36,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
16,6.31,N/A
,,
2,7.5,N/A
,,
2,8,N/A
,,
N/A,N/A,N/A
,,
20,8,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
15,6.37,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
6,7.33,N/A
,,
8,7.75,N/A
,,
10,8.05,N/A
,,
N/A,N/A,N/A
,,
2,6,N/A
,,
28,7.96,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
4,4.5,N/A
,,
8,6.94,N/A
,,
12,6.12,N/A
,,
4,4.75,N/A
,,
5,3.2,N/A
,,
14,5.21,N/A
,,
10,7.35,N/A
,,
N/A,N/A,N/A
,,
13,5.95,N/A
,,
7,6.36,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
2,7,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
1,2,N/A
,,
1,7,N/A
,,
9,4.56,N/A
,,
3,7,N/A
,,
1,5,N/A
,,
71,7.69,5.621
,,
68,7.68,5.607
,,
2,8,N/A
,,
17,5.76,N/A
,,
4,5,N/A
,,
2,5,N/A
,,
2,5.5,N/A
,,
17,6.48,N/A
,,
75,6.93,5.577
,,
N/A,N/A,N/A
,,
1,9,N/A
,,
4,6.25,N/A
,,
3,6.67,N/A
,,
190,7.33,5.724
,,
12,4.79,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
3,5.67,N/A
,,
1,6,N/A
,,
17,5.74,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
2,7.25,N/A
,,
2,7.5,N/A
,,
1,1,N/A
,,
4,7.38,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
170,7.84,5.759
,,
6,5.25,N/A
,,
N/A,N/A,N/A
,,
32,7.51,5.556
,,
98,7.76,5.667
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
14,8.39,N/A
,,
1,6,N/A
,,
6,5.83,N/A
,,
N/A,N/A,N/A
,,
9,5.44,N/A
,,
23,6.53,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
6,7.83,N/A
,,
N/A,N/A,N/A
,,
1270,7.84,6.634
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4.25,N/A
,,
1,7.5,N/A
,,
19,7.39,N/A
,,
5,6.6,N/A
,,
N/A,N/A,N/A
,,
4,5.5,N/A
,,
12,7.43,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
1,4,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
1,6.5,N/A
,,
N/A,N/A,N/A
,,
5,6.2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
52,7.37,5.563
,,
18,7.31,N/A
,,
155,7.43,5.708
,,
97,7.73,5.649
,,
60,7.79,5.604
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
12,6.98,N/A
,,
N/A,N/A,N/A
,,
7,7.86,N/A
,,
6,8.33,N/A
,,
2,6.75,N/A
,,
1,8,N/A
,,
N/A,N/A,N/A
,,
14,6.25,N/A
,,
1,2,N/A
,,
3,8,N/A
,,
1,6,N/A
,,
14,7.48,N/A
,,
7,7.61,N/A
,,
N/A,N/A,N/A
,,
9,6.67,N/A
,,
N/A,N/A,N/A
,,
17,6.97,N/A
,,
N/A,N/A,N/A
,,
4,5.5,N/A
,,
3,8,N/A
,,
3,8,N/A
,,
3,8,N/A
,,
N/A,N/A,N/A
,,
3,6.5,N/A
,,
N/A,N/A,N/A
,,
5,5.88,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
6,5.43,N/A
,,
7,5.29,N/A
,,
12,6.75,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
7,6.87,N/A
,,
233,8.08,5.858
,,
254,8.1,5.887
,,
15,6.73,N/A
,,
N/A,N/A,N/A
,,
13,7.35,N/A
,,
26,4.06,N/A
,,
2,8,N/A
,,
N/A,N/A,N/A
,,
13,7.46,N/A
,,
N/A,N/A,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
1,7.9,N/A
,,
860,8.68,6.689
,,
4,6.75,N/A
,,
1,4.5,N/A
,,
7,7.5,N/A
,,
24,5.34,N/A
,,
2,5.5,N/A
,,
2,5.5,N/A
,,
2,5.5,N/A
,,
2,6,N/A
,,
6,5.33,N/A
,,
7,7.57,N/A
,,
3,7,N/A
,,
2,6.5,N/A
,,
3,7.67,N/A
,,
3,7.67,N/A
,,
2,7,N/A
,,
2,7.5,N/A
,,
3,5.67,N/A
,,
2,7.5,N/A
,,
27,6.64,N/A
,,
9,6.87,N/A
,,
2,7.12,N/A
,,
5,4.9,N/A
,,
6,8.33,N/A
,,
53,6.39,5.538
,,
24,6.95,N/A
,,
2,3.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,7.5,N/A
,,
1,7,N/A
,,
12,6.09,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
1,5,N/A
,,
2,7,N/A
,,
711,7.75,6.264
,,
2,5.5,N/A
,,
11,7.41,N/A
,,
21,7.18,N/A
,,
1,9,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,7.28,N/A
,,
20,7.55,N/A
,,
3,5,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,7.25,N/A
,,
N/A,N/A,N/A
,,
2,6.75,N/A
,,
29,7.6,N/A
,,
8,6.75,N/A
,,
25,6.46,N/A
,,
55,7.55,5.572
,,
61,7.45,5.577
,,
87,8.19,5.658
,,
85,8.24,5.657
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
6,6.62,N/A
,,
10,5.35,N/A
,,
3,7.17,N/A
,,
N/A,N/A,N/A
,,
13,8.69,N/A
,,
7,8.29,N/A
,,
9,8.17,N/A
,,
11,8.64,N/A
,,
3,7.33,N/A
,,
3,7,N/A
,,
21,6.79,N/A
,,
4,6.25,N/A
,,
N/A,N/A,N/A
,,
28,5.63,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3.5,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
3,6.43,N/A
,,
7,9,N/A
,,
8,8.75,N/A
,,
10,8.65,N/A
,,
6,8.67,N/A
,,
7,8.14,N/A
,,
7,8.93,N/A
,,
7,7.43,N/A
,,
5,8.4,N/A
,,
5,8.4,N/A
,,
5,8.8,N/A
,,
4,8.5,N/A
,,
5,7.8,N/A
,,
3,9.33,N/A
,,
5,6,N/A
,,
2,5.5,N/A
,,
5,8.2,N/A
,,
4,8.5,N/A
,,
6,8,N/A
,,
3,8,N/A
,,
4,7.75,N/A
,,
6,7.83,N/A
,,
4,8.25,N/A
,,
5,8.4,N/A
,,
4,8.25,N/A
,,
2,8,N/A
,,
4,7.38,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,6.9,N/A
,,
2,5.5,N/A
,,
35,6.24,5.519
,,
97,7.69,5.643
,,
107,7.68,5.66
,,
35,7.66,5.552
,,
7,7.71,N/A
,,
9,8.2,N/A
,,
87,7.95,5.653
,,
N/A,N/A,N/A
,,
12,6.67,N/A
,,
2,7.5,N/A
,,
1,1,N/A
,,
3,8.33,N/A
,,
N/A,N/A,N/A
,,
149,8.13,5.764
,,
125,8.02,5.725
,,
171,7.97,5.776
,,
184,7.96,5.79
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
1,7,N/A
,,
3,5.67,N/A
,,
N/A,N/A,N/A
,,
34,8.09,5.569
,,
N/A,N/A,N/A
,,
7,7.6,N/A
,,
7,6.43,N/A
,,
9,7,N/A
,,
35,6.08,5.517
,,
31,6.59,5.528
,,
27,6.58,N/A
,,
28,6.56,N/A
,,
17,6.55,N/A
,,
1,1,N/A
,,
3,7,N/A
,,
2,5.5,N/A
,,
137,8.14,5.754
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
1,8,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,8.5,N/A
,,
6,6,N/A
,,
1,7,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
4,7,N/A
,,
N/A,N/A,N/A
,,
3,6.37,N/A
,,
2,5.5,N/A
,,
1,6,N/A
,,
2,9,N/A
,,
1,9,N/A
,,
18,6.79,N/A
,,
80,8.14,5.659
,,
3,6,N/A
,,
5,7.2,N/A
,,
4,7.25,N/A
,,
19,7.97,N/A
,,
2,5.45,N/A
,,
N/A,N/A,N/A
,,
25,5.55,N/A
,,
1,2,N/A
,,
330,7.63,5.952
,,
N/A,N/A,N/A
,,
244,7.54,5.801
,,
256,7.83,5.854
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
8,5.48,N/A
,,
13,7.69,N/A
,,
27,5.39,N/A
,,
3,6.67,N/A
,,
5,6.8,N/A
,,
2,6,N/A
,,
5,6.3,N/A
,,
6,6.83,N/A
,,
7,6.86,N/A
,,
6,6.83,N/A
,,
3,7,N/A
,,
N/A,N/A,N/A
,,
4,6,N/A
,,
3,6.33,N/A
,,
N/A,N/A,N/A
,,
4,7.75,N/A
,,
N/A,N/A,N/A
,,
8,7.44,N/A
,,
3,6.33,N/A
,,
2,4,N/A
,,
282,7.5,5.842
,,
N/A,N/A,N/A
,,
7,7.79,N/A
,,
9,7.39,N/A
,,
8,7.31,N/A
,,
18,6.06,N/A
,,
N/A,N/A,N/A
,,
8,5.75,N/A
,,
81,8.16,5.653
,,
85,8.37,5.679
,,
80,8.13,5.653
,,
78,8.13,5.652
,,
74,8.05,5.641
,,
89,8.22,5.677
,,
78,8.11,5.648
,,
76,8.21,5.65
,,
14,6.01,N/A
,,
3,5.67,N/A
,,
1,7,N/A
,,
6,5.67,N/A
,,
28,4.88,N/A
,,
N/A,N/A,N/A
,,
5,5.4,N/A
,,
N/A,N/A,N/A
,,
19,7.23,N/A
,,
3,7.83,N/A
,,
6,8.67,N/A
,,
63,8.05,5.614
,,
18,7.07,N/A
,,
N/A,N/A,N/A
,,
11,5.29,N/A
,,
2,8,N/A
,,
163,7.78,5.76
,,
162,7.81,5.764
,,
N/A,N/A,N/A
,,
44,7.84,5.569
,,
1,8,N/A
,,
6,5.75,N/A
,,
26,7.37,N/A
,,
10,7.17,N/A
,,
1,6,N/A
,,
4,5,N/A
,,
12,6.59,N/A
,,
13,6.62,N/A
,,
N/A,N/A,N/A
,,
85,7.69,5.63
,,
5,7.5,N/A
,,
4,8.12,N/A
,,
6,7.42,N/A
,,
5,5.6,N/A
,,
45,7.38,5.565
,,
N/A,N/A,N/A
,,
9,7.49,N/A
,,
N/A,N/A,N/A
,,
23,6.35,N/A
,,
3,4,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
4,7.25,N/A
,,
11,7.27,N/A
,,
N/A,N/A,N/A
,,
10,5.37,N/A
,,
2,7.5,N/A
,,
31,7.36,5.543
,,
12,6.52,N/A
,,
9,7.06,N/A
,,
1,8,N/A
,,
3,6.67,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
N/A,N/A,N/A
,,
4,5,N/A
,,
5,8.6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
69,8.01,5.629
,,
104,7.74,5.67
,,
871,7.65,6.306
,,
276,7.73,5.869
,,
249,7.85,5.855
,,
811,7.8,6.379
,,
789,7.81,6.381
,,
808,7.81,6.389
,,
788,7.83,6.382
,,
818,7.8,6.389
,,
N/A,N/A,N/A
,,
30,7.33,5.545
,,
58,8.04,5.609
,,
56,8.18,5.609
,,
2753,8.66,7.663
,,
97,7.85,5.653
,,
4,6.25,N/A
,,
19,7.52,N/A
,,
17,7.67,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
3,7,N/A
,,
1,8,N/A
,,
5,6.6,N/A
,,
N/A,N/A,N/A
,,
29,6.94,N/A
,,
1,8,N/A
,,
2,5,N/A
,,
39,7.69,5.555
,,
5,6.4,N/A
,,
36,8.02,5.557
,,
157,7.67,5.715
,,
171,7.64,5.728
,,
113,7.87,5.655
,,
6,5.75,N/A
,,
92,6.99,5.599
,,
306,7.35,5.859
,,
1,2,N/A
,,
85,8.21,5.673
,,
76,8.1,5.65
,,
1,8,N/A
,,
3,5.67,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
21,7.07,N/A
,,
5,4.7,N/A
,,
3,5.83,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
6,7.33,N/A
,,
23,6.24,N/A
,,
N/A,N/A,N/A
,,
291,7.5,5.847
,,
N/A,N/A,N/A
,,
24,7.54,N/A
,,
1,7,N/A
,,
2,5.5,N/A
,,
5,7.1,N/A
,,
3,4.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
60,7.4,5.583
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
11,7.23,N/A
,,
2,3.5,N/A
,,
6,5.75,N/A
,,
N/A,N/A,N/A
,,
25,4.8,N/A
,,
13,6.23,N/A
,,
N/A,N/A,N/A
,,
158,7.89,5.752
,,
154,7.75,5.731
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
99,7.52,5.636
,,
99,7.48,5.633
,,
101,7.53,5.639
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
12,4.72,N/A
,,
N/A,N/A,N/A
,,
4,9,N/A
,,
28,6.6,N/A
,,
2,7,N/A
,,
202,7.96,5.852
,,
12,8.5,N/A
,,
518,7.68,6.115
,,
N/A,N/A,N/A
,,
22,8.06,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
32,8.33,5.562
,,
5,6.2,N/A
,,
12,7.64,N/A
,,
8,5.94,N/A
,,
N/A,N/A,N/A
,,
15,6.77,N/A
,,
27,7.89,N/A
,,
20,7.83,N/A
,,
10,8.1,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
4,7.25,N/A
,,
18,5.96,N/A
,,
N/A,N/A,N/A
,,
33,6.95,5.539
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
1,6,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
21,6.14,N/A
,,
17,7.71,N/A
,,
5,3.9,N/A
,,
2,7.5,N/A
,,
18,7.57,N/A
,,
5,6.4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,5.98,N/A
,,
1,7,N/A
,,
11,5.91,N/A
,,
3,5.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
19,4.92,N/A
,,
26,5.76,N/A
,,
N/A,N/A,N/A
,,
84,7.28,5.604
,,
2,5.5,N/A
,,
41,7.81,5.573
,,
69,8.3,5.64
,,
21,7.2,N/A
,,
18,7.14,N/A
,,
8,7.19,N/A
,,
1,3,N/A
,,
2,6.5,N/A
,,
1,8,N/A
,,
42,7.45,5.554
,,
2,3.5,N/A
,,
N/A,N/A,N/A
,,
8,5.75,N/A
,,
6,6.86,N/A
,,
10,6.85,N/A
,,
N/A,N/A,N/A
,,
9,7.72,N/A
,,
3,6.67,N/A
,,
20,4.45,N/A
,,
7,7.71,N/A
,,
2,7,N/A
,,
1,8,N/A
,,
7,6.86,N/A
,,
6,7,N/A
,,
4,6.25,N/A
,,
N/A,N/A,N/A
,,
117,8.68,5.76
,,
N/A,N/A,N/A
,,
29,6.5,N/A
,,
N/A,N/A,N/A
,,
3,7,N/A
,,
2,5.5,N/A
,,
1,8,N/A
,,
N/A,N/A,N/A
,,
3,3.67,N/A
,,
N/A,N/A,N/A
,,
5,5.2,N/A
,,
26,7.77,N/A
,,
712,7.78,6.288
,,
144,7.72,5.714
,,
4,8,N/A
,,
384,6.87,5.76
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
2,5.5,N/A
,,
31,7.54,5.53
,,
2,5.5,N/A
,,
2,6.3,N/A
,,
4,4.25,N/A
,,
54,7.96,5.599
,,
N/A,N/A,N/A
,,
12,7.48,N/A
,,
65,7.57,5.604
,,
64,7.73,5.606
,,
76,7.56,5.624
,,
66,7.7,5.609
,,
6,5.5,N/A
,,
N/A,N/A,N/A
,,
4,8,N/A
,,
2,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
2,8.5,N/A
,,
13,5.54,N/A
,,
N/A,N/A,N/A
,,
11,6.82,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
13,7.23,N/A
,,
16,4.24,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
4,6.38,N/A
,,
27,5.95,N/A
,,
N/A,N/A,N/A
,,
17,7.71,N/A
,,
25,7.52,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
1,6,N/A
,,
21,5.67,N/A
,,
5655,8.08,7.571
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
26,8.03,N/A
,,
21,7.49,N/A
,,
7,5.14,N/A
,,
12,7.6,N/A
,,
16,7.02,N/A
,,
4,7.25,N/A
,,
160,7.88,5.746
,,
164,7.84,5.747
,,
22,5.27,N/A
,,
3,7.4,N/A
,,
5,6.6,N/A
,,
4,7.25,N/A
,,
N/A,N/A,N/A
,,
7,6.57,N/A
,,
3,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
7,6.43,N/A
,,
5,7,N/A
,,
4,5.7,N/A
,,
2,5.75,N/A
,,
4,5.75,N/A
,,
N/A,N/A,N/A
,,
9,8.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
8,5.84,N/A
,,
273,7.87,5.932
,,
78,7.57,5.62
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
8,6.62,N/A
,,
N/A,N/A,N/A
,,
8,6.88,N/A
,,
4,9.25,N/A
,,
10,7.38,N/A
,,
281,7.56,5.851
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
21,7.01,N/A
,,
2,3.75,N/A
,,
25,6.81,N/A
,,
23,6.41,N/A
,,
5,4,N/A
,,
81,8.29,5.669
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
15,7.57,N/A
,,
4,7,N/A
,,
N/A,N/A,N/A
,,
17,6.08,N/A
,,
N/A,N/A,N/A
,,
14,7.57,N/A
,,
4,6.5,N/A
,,
2,5.5,N/A
,,
2,7,N/A
,,
1,1,N/A
,,
194,7.31,5.718
,,
1,7,N/A
,,
2,6.5,N/A
,,
1,6,N/A
,,
2,3.5,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
1,7.5,N/A
,,
10,7.5,N/A
,,
1,2,N/A
,,
31,6.87,5.535
,,
1,8.55,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
11,7.09,N/A
,,
12,7.38,N/A
,,
N/A,N/A,N/A
,,
44,7.99,5.579
,,
42,8.26,5.585
,,
11,5.86,N/A
,,
13,6.63,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,7.44,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,6,N/A
,,
7,7.71,N/A
,,
N/A,N/A,N/A
,,
27,7.15,N/A
,,
2,5.5,N/A
,,
161,7.82,5.742
,,
N/A,N/A,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
6,8,N/A
,,
105,7.77,5.675
,,
6,6.96,N/A
,,
102,7.27,5.629
,,
9,8.61,N/A
,,
4,9.25,N/A
,,
5,8.7,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
523,7.55,6.082
,,
N/A,N/A,N/A
,,
2,9,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
21,6.3,N/A
,,
3,9,N/A
,,
N/A,N/A,N/A
,,
4,5.96,N/A
,,
4,6,N/A
,,
3,7.67,N/A
,,
4,6.5,N/A
,,
2,7.5,N/A
,,
7,7.57,N/A
,,
N/A,N/A,N/A
,,
8,9,N/A
,,
4,7.88,N/A
,,
N/A,N/A,N/A
,,
2,3.5,N/A
,,
24,7.71,N/A
,,
20,8.35,N/A
,,
18,7.56,N/A
,,
12,6.67,N/A
,,
7,7.29,N/A
,,
2,8.6,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
9,7.02,N/A
,,
9,6.77,N/A
,,
7,7.86,N/A
,,
6,7.5,N/A
,,
33,7.63,5.529
,,
14,8.36,N/A
,,
22,7.9,N/A
,,
13,7.73,N/A
,,
1,8,N/A
,,
9,7.49,N/A
,,
11,6.67,N/A
,,
1,9,N/A
,,
3,7.67,N/A
,,
36,8.01,5.556
,,
11,6.41,N/A
,,
16,6.22,N/A
,,
15,5.9,N/A
,,
16,7.78,N/A
,,
N/A,N/A,N/A
,,
17,8,N/A
,,
1,9,N/A
,,
14,5.82,N/A
,,
N/A,N/A,N/A
,,
4,8.62,N/A
,,
N/A,N/A,N/A
,,
5,8.9,N/A
,,
2,6.5,N/A
,,
1,6,N/A
,,
3,8,N/A
,,
10,7.76,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
2,8,N/A
,,
N/A,N/A,N/A
,,
43,7.48,5.559
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
16,7.28,N/A
,,
137,6.39,5.588
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
2,6,N/A
,,
1,5,N/A
,,
2,5.5,N/A
,,
4,6.5,N/A
,,
57,7.35,5.574
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
12,6.29,N/A
,,
19,6.09,N/A
,,
12,6.92,N/A
,,
71,7.67,5.615
,,
53,7.58,5.589
,,
2,8,N/A
,,
24,7.49,N/A
,,
3,7,N/A
,,
1,1,N/A
,,
5,5.64,N/A
,,
22,6.82,N/A
,,
25,6.93,N/A
,,
12,6.47,N/A
,,
N/A,N/A,N/A
,,
5,6.4,N/A
,,
93,7.83,5.659
,,
2,5,N/A
,,
1,4,N/A
,,
6,6,N/A
,,
112,7.21,5.633
,,
106,7.68,5.636
,,
5,6.86,N/A
,,
64,6.87,5.554
,,
53,7.21,5.554
,,
58,6.77,5.554
,,
73,6.44,5.554
,,
44,7.12,5.554
,,
203,5.99,5.554
,,
33,7.51,5.554
,,
51,7.37,5.554
,,
65,6.62,5.554
,,
96,6.2,5.554
,,
59,6.84,5.554
,,
30,7.78,5.554
,,
506,5.73,5.554
,,
56,6.88,5.554
,,
90,6.3,5.554
,,
38,8.13,5.554
,,
58,6.76,5.554
,,
155,5.97,5.554
,,
92,6.6,5.554
,,
50,7.05,5.554
,,
69,6.53,5.554
,,
46,7.2,5.554
,,
72,6.43,5.554
,,
875,5.68,5.554
,,
33,7.88,5.554
,,
112,6.15,5.554
,,
123,6.11,5.554
,,
219,5.83,5.554
,,
88,6.32,5.554
,,
54,7,5.554
,,
64,6.59,5.554
,,
46,7.28,5.554
,,
62,6.59,5.554
,,
55,6.88,5.554
,,
51,7.87,5.554
,,
78,7.21,5.554
,,
45,7.39,5.554
,,
48,6.92,5.554
,,
114,6.25,5.554
,,
209,5.87,5.554
,,
53,6.76,5.554
,,
98,6.29,5.554
,,
291,5.84,5.554
,,
116,6.11,5.554
,,
40,7.25,5.554
,,
37,7.78,5.554
,,
104,6.26,5.554
,,
34,8.23,5.554
,,
63,6.73,5.554
,,
56,6.7,5.554
,,
64,6.65,5.554
,,
270,5.88,5.554
,,
108,6.25,5.554
,,
85,6.5,5.554
,,
136,6.49,5.554
,,
71,7.44,5.554
,,
63,7.34,5.553
,,
42,7.27,5.553
,,
88,6.78,5.553
,,
60,8.62,5.553
,,
38,7.91,5.553
,,
49,6.86,5.553
,,
123,6.57,5.553
,,
114,6.25,5.553
,,
42,7.71,5.553
,,
41,7.25,5.553
,,
32,7.68,5.553
,,
152,6,5.553
,,
40,7.38,5.553
,,
93,6.36,5.553
,,
48,7.18,5.553
,,
115,6.28,5.553
,,
137,6.17,5.553
,,
62,6.59,5.553
,,
44,7.57,5.553
,,
53,6.85,5.553
,,
41,7.26,5.553
,,
57,6.83,5.553
,,
56,6.83,5.553
,,
59,6.76,5.553
,,
163,6,5.553
,,
105,6.2,5.553
,,
206,5.89,5.553
,,
35,7.74,5.553
,,
57,6.89,5.553
,,
95,6.31,5.553
,,
63,6.54,5.553
,,
93,6.37,5.553
,,
84,6.61,5.553
,,
73,6.62,5.553
,,
423,5.74,5.553
,,
42,7.38,5.553
,,
41,7.29,5.553
,,
35,7.73,5.553
,,
110,6.15,5.553
,,
62,6.88,5.553
,,
78,6.66,5.553
,,
44,7.33,5.553
,,
57,7.11,5.553
,,
55,7.5,5.553
,,
1,8,N/A
,,
1,8,N/A
,,
1,8,N/A
,,
1,1,N/A
,,
1,8,N/A
,,
59,7.94,5.604
,,
1530,7.09,6.258
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
8,6.36,N/A
,,
N/A,N/A,N/A
,,
72,7.96,5.617
,,
64,7.72,5.591
,,
56,7.81,5.586
,,
40,7.71,5.562
,,
43,8.08,5.573
,,
82,8.31,5.661
,,
N/A,N/A,N/A
,,
14,7.36,N/A
,,
3,4,N/A
,,
2,6.5,N/A
,,
N/A,N/A,N/A
,,
68,7.72,5.613
,,
20,8.03,N/A
,,
1,8,N/A
,,
2,7.25,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
